id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
UgzsaTTBSQMjJ2u-i314AaABAg,0,0,"2025-05-22 12:05:57",@pamelamok7276,"Where can we buy the Dr Rosa serums?:)",UCgsBKcLOzWayjrqYWGH8OIw,http://www.youtube.com/@pamelamok7276,0,,
UgyRGJJYrckV04pNiTJ4AaABAg,0,0,"2025-05-05 07:36:23",@ChristeenKim,"Where did you buy the Dr Rosa and maybena products in Seoul? I tried olive young but they didn't have them? Thanks!",UCZt3GZJhzQVU4fo2PT1hPNA,http://www.youtube.com/@ChristeenKim,0,,
Ugzg9VML8LjR4ejzI4h4AaABAg,0,0,"2025-04-28 03:26:24",@tanishaxslay,"This video hit different — pure strategy, no fluff. If you're into stuff like this, you’ll love what I’m building over on my channel too 👀💼",UCeA0cI5kSQaV31JLs3-286A,http://www.youtube.com/@tanishaxslay,0,,
UgySeLqXBByJwIW-6Vx4AaABAg,0,0,"2025-04-28 03:26:17",@tanishaxslay,"Not me taking notes like I paid $500 for this 😭📓 Pure value. No fluff. No ego. Just gems.",UCeA0cI5kSQaV31JLs3-286A,http://www.youtube.com/@tanishaxslay,0,,
Ugx7SRlGXx-LHMTJda54AaABAg,0,0,"2025-04-23 09:55:37",@ShesThe1yup,"guess whose back from Korea ME!!!!",UC20EETn9YTK2Hl-nknil_WA,http://www.youtube.com/@ShesThe1yup,0,,
UgySBj8G9pOL7r8uKoR4AaABAg,0,0,"2025-04-18 23:47:06",@helenpatterson5616,"I love your channel, thank you for sharing your experience. Where can I purchase Dr Rosa’s products in the UK?",UCE6XKs9aHLqe3Lw1P4yyaKg,http://www.youtube.com/@helenpatterson5616,0,,
UgziWo3ErpD3jzDhulJ4AaABAg,0,0,"2025-04-16 20:37:35",@gamercute4217,"Amo seus conteúdos ❤",UCeF9nRPoksxSAO_JBU3wmDg,http://www.youtube.com/@gamercute4217,0,,
Ugy0ovLwKqujTXPV1It4AaABAg,0,0,"2025-04-12 03:18:01",@coolblue1077,"My husband is going next month. Do you have a list of what I should have him bring back for me? Skincare devices included? I’m so jealous he gets to go but so excited he’s willing to go shopping for me 🫰🏽",UCuf79yxTIH53eaOJ1l8JMYA,http://www.youtube.com/@coolblue1077,0,,
UgwpCXfM_vgld--0VhN4AaABAg,0,0,"2025-03-30 16:52:32",@Grogu01,"The rose water has bakuchiol in it, should you apply it before or after sunscreen?",UCYrQKldFEJ4ZPR-QIZT65fA,http://www.youtube.com/@Grogu01,0,,
UgxL5qFUX3f_EpEks9Z4AaABAg,0,0,"2025-03-14 02:55:26",@UyangaTsovoosed,"Which clinic did you go to in Korea?",UCAPFHdLJBzashcTM0TfMxbQ,http://www.youtube.com/@UyangaTsovoosed,0,,
UgwtS4OPAHJOqHMyJU14AaABAg,0,0,"2025-02-28 22:46:47",@InesInes-gw8nu,"I love u Fel don't take this the wrong way please but I really liked your teeth better before....I know they are whiter and straighter but they look too big for your mouth and not that natural....at least from my perspective. Your teeth were beautiful the way they were....there was nothing wrong with them.....",UC3NAPjhiNM-TYOa-mbDlN3Q,http://www.youtube.com/@InesInes-gw8nu,0,,
UgwH4tri2rxq9TpGZ0l4AaABAg,0,0,"2025-02-28 13:38:34",@rjrj958,"When u promote beauty of joseon - it shows how ur channel is sponsored !",UClYqa8AXrFq0n-dWztrM9oA,http://www.youtube.com/@rjrj958,0,,
Ugz7OlokIDl8NNJ6eLN4AaABAg,0,2,"2025-02-23 22:02:36",@crystalwynn3910,"You should start a retail ecom business to sell these finds.",UCUYKA4mmTueREunFCePPvTw,http://www.youtube.com/@crystalwynn3910,0,,
UgzRaHni2aQnIIv0YqR4AaABAg,0,0,"2025-02-23 14:37:44",@LadyRed31,"Anyone else having issues ordering from the allsale website? I ordered from there once and wanted to place another order, its been days their checkout page just spins. Their online chat also doesnt seem to be of much help🤦‍♀️",UCYq0bm9ucZfTpsvbIioiNOQ,http://www.youtube.com/@LadyRed31,0,,
UgwlRIN026J3S1WOrbh4AaABAg,0,0,"2025-02-23 04:01:38",@haikaikokoni369_,"Hmmm...maybe not use anything on your face for 1 day. Literally nothing. Cause you apply a buckload of products! Skin needs to breathe!",UC0UiGmkPNtRTIlXcxt2sGKg,http://www.youtube.com/@haikaikokoni369_,0,,
UgwmrfRpIjoQXlQA2Tp4AaABAg,0,0,"2025-02-19 14:58:32",@81nivedita,"Hi. Can you please tell me where you bought all these products in Korea? I will be there in a few weeks, I would love to go to a store and pick these up. Thank you very much 🙏🏽",UCgrAZp3YVScCRprYH3FArEA,http://www.youtube.com/@81nivedita,0,,
UgyBbtL1SilG2HccovJ4AaABAg,0,0,"2025-02-15 02:13:35",@cheriekerr8077,"Your videos are amazing! Love seeing new vids on your channel again 😊☺️",UCkNlQ_vtOBHSl8V-JvB7IhQ,http://www.youtube.com/@cheriekerr8077,0,,
UgwidbQsiSz6iFMujep4AaABAg,0,0,"2025-02-13 20:04:23",@beautybellsvanity,"What treatment did you get that left the visible needle marks?",UCWIfIbiG2HmB-P4hmq2SnYg,http://www.youtube.com/@beautybellsvanity,0,,
Ugyhlv8UGRUEkSnVKfB4AaABAg,0,0,"2025-02-13 13:43:19",@CharisseDaily,"which clinic did you go to in Korea?",UCYctCeS4HtrecEj2oUyOo4w,http://www.youtube.com/@CharisseDaily,0,,
UgxbuEcaLqXeo7PsANB4AaABAg,0,0,"2025-02-13 06:00:32",@Lovelylittlemmie,"I clicked so fast on this video 😂",UCc2dScoaqGuZ2OLS5LzT-gQ,http://www.youtube.com/@Lovelylittlemmie,0,,
UgxhRO48fZfYvT29lt14AaABAg,0,0,"2025-02-12 09:55:43",@kavitaaswani,"Could you please do a video/tutorial on how to achieve glass hair at home? Thanks!",UCZ7uZgKiFe1fYAFW7n9ryrQ,http://www.youtube.com/@kavitaaswani,0,,
UgzISG3nZbQWyGuQipJ4AaABAg,0,0,"2025-02-11 17:24:12",@minazohradalagerjensen,"Aaaw what a cute Hoptimist you have there🎉",UCRuHb4raVdyIZ67rOQ8Twug,http://www.youtube.com/@minazohradalagerjensen,0,,
UgyuBWogqHoLY1Z6DUp4AaABAg,0,0,"2025-02-11 17:04:36",@doce.deleche,"I AM SAT so ready for these videos to come out EEEEEEEEE",UCnjpHPULHjEDb-UrAreuXyw,http://www.youtube.com/@doce.deleche,0,,
UgxMrDoj8ZdaZ6xoNOh4AaABAg,0,0,"2025-02-11 13:10:51",@juliekathryn208,"First of all, I LOVE your videos!!! Secondly, where did you get the gold lamp in the room you are filming in??? I must have one! LOL! Thank you!!!",UC_nCFEdS1epT5pWiZYeAayA,http://www.youtube.com/@juliekathryn208,0,,
UgzHQV0ou_28TAHj6eR4AaABAg,0,0,"2025-02-11 01:53:02",@Lbaekr-z1k,"Ooooo fun products! I would want to know long term how these would work and what type of skin these would be for. But they look amazing!",UCuNKMn0inQzRNWp_pejObNA,http://www.youtube.com/@Lbaekr-z1k,0,,
UgxGalEF-TS7EdqlFuN4AaABAg,0,0,"2025-02-11 01:24:41",@haidehollins,"Will this channel ever post videos on body care?",UCBxDCpJ47CakzdTgVXhjQhg,http://www.youtube.com/@haidehollins,0,,
UgwOTow23kdGvVYP3rR4AaABAg,0,0,"2025-02-10 23:48:51",@jenniferwood1238,"Love love love your videos- so helpful and I’m learning sooooo much! Random side note I need the teddy bear 🧸 🐻 nail art!!! Was that on your trip or is it something we can order 😍💕🩷🤩",UChOwOCpNFKZekofZZ1BrC1Q,http://www.youtube.com/@jenniferwood1238,0,,
UgzUhBytRV6UzwicbtB4AaABAg,0,2,"2025-02-10 21:49:37",@hello.hello.,"This video suggests you used all these products at once. How do you know what’s effective or not when you are using so many at once? Or it’s just the treatments you did that were the most impactful?",UCdRy-5IsQ5TqV0VzYjSNDbw,http://www.youtube.com/@hello.hello.,0,,
UgxoSWy-coSrq5pbFTB4AaABAg,0,1,"2025-02-10 17:26:50",@jj9501,"Whatever treatments you had in Korea it gives me fomp cause you look so flawless❤😂",UC9xGZuNaAdEvkvOkTUsB_ZA,http://www.youtube.com/@jj9501,0,,
Ugxx4178APO9-ZjABEx4AaABAg,0,0,"2025-02-10 14:20:10",@beautiful.meiying,"I learned everything about skin from your channel. Stick to it since last 5 6 years maybe more",UCL2fHvsahDHZlDOw5GPmmiw,http://www.youtube.com/@beautiful.meiying,0,,
Ugyk3lfNDBNssws0WYF4AaABAg,0,0,"2025-02-10 11:54:15",@stankormy5717,"It's all good!",UCmNYrPyT3-qDrfVRqNMQIaQ,http://www.youtube.com/@stankormy5717,0,,
UgxCJJ1GbMw_EBgL3Uh4AaABAg,0,0,"2025-02-10 08:57:15",@pidge-z9k,"2025 and BW is still promoting hyper-consumerism? smh....",UCmdoBLNauQZuZA6gl1Ru0jA,http://www.youtube.com/@pidge-z9k,0,,
UgxawzI23finEay2Y954AaABAg,1,4,"2025-02-10 07:43:30",@luisescharley1252,"I can’t wait to see all The things you’ve had done. Please don’t make me wait to long for the good stuff xx",UCObhzm0JPmlpy_0ABEHz0RA,http://www.youtube.com/@luisescharley1252,0,,
UgxawzI23finEay2Y954AaABAg.AEM67r4VmXIAEMtD0ThAV-,,2,"2025-02-10 15:01:06",@BeautyWithin,"We're working on ittt for y'alls!! hahahha I'm very excited to share the whole experience because... ya girls got thoughts! we'll be rolling them out in feb so stay tuned hehe, facial, body, teeth and hair and scalp! - fel x",UC8f2CDyLibpGYSN3O2LfDwg,http://www.youtube.com/@BeautyWithin,1,UgxawzI23finEay2Y954AaABAg,@luisescharley1252
UgxR5YMoI-p-b1IADmh4AaABAg,1,0,"2025-02-10 01:28:18",@shirtxl,"Do they ever interact with people in the comments?",UCQp0RnDL--2MeYkXqDMKH7Q,http://www.youtube.com/@shirtxl,0,,
UgxR5YMoI-p-b1IADmh4AaABAg.AELRBqLKWuzAELY2LJWol7,,0,"2025-02-10 02:28:10",@BeautyWithin,"Absolutely!! hehe I read all the comments! but sometimes might not be able to get back to eeevery comment, especially if the videos have been out for a while, but try to! appreciate any and all comments - fel xx",UC8f2CDyLibpGYSN3O2LfDwg,http://www.youtube.com/@BeautyWithin,1,UgxR5YMoI-p-b1IADmh4AaABAg,@shirtxl
UgywX4FPCtSmls3GjKV4AaABAg,2,40,"2025-02-10 01:21:53",@mary5305j,"I hope this comment is recieved well. Ive watched your channel Fel since even before this channel (off the great wall) - which is how i ended up here years ago. I love skincare, love your channel BUT i am so overwhelmed and overstimulated by nearly every video here recently with the hauls and lists of of products and prices and the general over comsuption. I watch 1 video and go ""oh i should try some of these"", a buy 1 or 2 products to try and then ANOTHER videos comes with even moreeee products and after years of this channels its just too much I would really LOVE love love if Beauty Within would start making more ""within"" videos for those of us who want to have healthier lifestyles and spend less money on the luxury that is skincare. ❤",UC4LKMNmxHtC12NqmtSVlVnw,http://www.youtube.com/@mary5305j,0,,
UgywX4FPCtSmls3GjKV4AaABAg.AELQSrgOeN1AELVK-cvvfZ,,28,"2025-02-10 02:04:22",@BeautyWithin,"I actually love and appreciate this comment so so much!! first of all, thank you for growing with me since the otgw days, I can't believe it, i'm so touched and you're are seriously an OG 😊 then for what you brought up, I totaalllyy understand what you mean about the last few months of videos being product heavy! These are things that our little team has been talking a lot about lately too. We're currently in the middle of changing things up, including incorporating more personal experiences and stories that highlight the 'within'. I hope you can be patient with us while we roll out new changes as we also still have brands to work with, but we will make sure to dive deeper into lifestyle topics v soon this year, because that's honestly what I also love to share 😍 thank you so much for this, and I appreciate you and your thoughts more than you know, so feel free to always share with me how you feel since we do this to learn together! - fel xx",UC8f2CDyLibpGYSN3O2LfDwg,http://www.youtube.com/@BeautyWithin,1,UgywX4FPCtSmls3GjKV4AaABAg,@mary5305j
