id,replyCount,likeCount,publishedAt,authorName,text,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName
Ugz-fTzi2SCBl1KmGb14AaABAg,0,0,"2025-01-13 11:30:30",@AdawnFR,"Jumiso water full is now $34 for me on Amazon and it doesn’t qualify for free shipping with prime. They want an additional $5.95 for cheapest shipping. Making it absolutely not worth that kind of money.",UCowJijf2Q5rtGaJ0PE-53Hw,http://www.youtube.com/@AdawnFR,0,,
UgydfX8uEcMIvUTl_3B4AaABAg,0,0,"2024-12-02 09:55:29",@KhushiJaiswal-t4r,"Can oily people use this in winter ❄️",UCdOAAeUzpfYxyXhHnaGkszA,http://www.youtube.com/@KhushiJaiswal-t4r,0,,
Ugw4YsxvHvStPFeTNuF4AaABAg,0,0,"2024-11-03 02:54:06",@rockyfan1959,"That moisturizer is 21.00 and in a tube???? On Amazon",UCaMty1X3PuT96rIw1iZPwIg,http://www.youtube.com/@rockyfan1959,0,,
Ugwpad8YyroB3xGJeIp4AaABAg,0,0,"2024-09-30 08:34:43",@Bexwizard,"Jumiso cream didn’t show as available on Amazon in the UK, but they had the brightening serum x",UCnELmswqW8xLwN9xmfl5fcw,http://www.youtube.com/@Bexwizard,0,,
Ugw9OPcuzEw3z9OxLJ94AaABAg,0,0,"2024-09-19 10:08:23",@Luciana_TK,"Here in Europe, Jumiso is more expensive than Neutrogena (on Amazon).",UC-gNGm_EqEZimq-KU__Gd3Q,http://www.youtube.com/@Luciana_TK,0,,
Ugyn1uAOsX-txg6XU0F4AaABAg,0,0,"2024-09-17 14:00:34",@nicoledrew10,"That Neutrogena sunscreen is honestly the only one that hasn't messed with my skin. Unfortunately I can't find it locally anymore, and the other ones are a disaster for me. I'm bouncing from product to product trying to find something decent and it's been quite difficult. Hopefully this dupe will be the answer!",UCQOyE_Zv702rwkZq7b436Og,http://www.youtube.com/@nicoledrew10,0,,
Ugx0avRfed3g1MH1sHJ4AaABAg,0,0,"2024-09-14 13:08:51",@mariadelosangelescerda4953,"I think a good dupe for Hydro boost is the Torriden Dive in Soothing cream, although maybe more than a dupe is an alternative, because they cost almost the same",UCCxL2459NZnIt39d-QgSM8Q,http://www.youtube.com/@mariadelosangelescerda4953,0,,
UgzErU52ShlZBUpFP0F4AaABAg,0,1,"2024-09-11 23:52:44",@JessieDubois8,"uhhh. 1) Kbeauty is often more expensive than Neutrogena. I checked the prices on amazon. Neutrogena hydroboost gel (1.7 oz) : 9.99. Jumiso waterfull hyaluronic cream (1.69 oz) : 19.69. So yeah, no. 2) Neutrogena has had a fragrance free version of their hydroboost gel cream for yearrsss. 3) Round A Round and Roundlab are 2 entirely different brands 4) So yeah, no",UCEYWN2k4AyJMV8r2YHKsllg,http://www.youtube.com/@JessieDubois8,0,,
UgwLrRA1U5FZB-0LUSJ4AaABAg,0,1,"2024-09-11 18:08:33",@miroslavmajtinek9816,"5:32 i love this product, because of you Cassandra. I have dry skin and love Neutrogena Hydroboost Moisturizer, but when i turn and learn about ingredients the Jumiso Waterfull Hyaluronic Cream is way better because pre- and postbiotics and 3-type of HA",UCPzeBVj3f-wPyNYVmieickA,http://www.youtube.com/@miroslavmajtinek9816,0,,
UgzdRf1ddhu9MeY0BfN4AaABAg,0,0,"2024-08-17 21:33:59",@fatmahumayun3120,"Please make a video about just sheet mask",UCxb36ppqFq8y6IlC-JPF06w,http://www.youtube.com/@fatmahumayun3120,0,,
UgyDs5CDPipyQo-fW354AaABAg,0,0,"2024-08-06 15:45:27",@katia5303,"You should try the Bifesta - Cleansing Sheet wipes!",UCZdSc_a2HisJ8BPl4d500hA,http://www.youtube.com/@katia5303,0,,
Ugygp92sTXseMpNrQ114AaABAg,0,0,"2024-07-24 13:28:08",@pippipankau,"Because of the k-beauty-hype i bought some stuff when i have been there. Never again. My face burned for days amd the redness took one week to go away.",UCJINkufCpdj0Y61sOxKJlAg,http://www.youtube.com/@pippipankau,0,,
UgzXLg4LMzYLnwQt6S54AaABAg,0,2,"2024-07-19 03:07:43",@youknowg001,"I love your content, and it's kind of ironic how you preach you ""put your money where your morals are"" but support a company like Amazon.",UClducQxEM_wAywEtIgDivkg,http://www.youtube.com/@youknowg001,0,,
UgwghnixSGaCAfdLirh4AaABAg,0,0,"2024-07-10 22:16:10",@gara_enchanted,"Thing is, I had a very bad reaction to Centella, which most Korean brands love to include.",UCtHfT2rTtAG4caSuQa3Vkew,http://www.youtube.com/@gara_enchanted,0,,
UgxAxK0y97DlhMv6LxZ4AaABAg,0,0,"2024-07-07 11:12:06",@JackieCola1405,"I come from Germany and here too Neutrogena is a very popular brand. But since I have had strong acne since teen age, I also dealt with ingredients etc. And yes, as you say neutrogena is not a good brand, with good ingredients and that they are not vegan and animal test -free, does not make it any better. Therefore, I no longer buy this brand and have firmly integrated Korean products in my skin care routine for many years.",UCxoZ06YPCCwhhYN25JiqdgQ,http://www.youtube.com/@JackieCola1405,0,,
Ugx58p-qOlYLYOI2E0Z4AaABAg,0,0,"2024-06-25 09:49:03",@christinachristina8271,"Cassandra Which to choose. The jumiso all day brightening. Or Jumiso cream HA. Dislike having too much products",UCOIU9tDd96A5SsUuMdBZZxQ,http://www.youtube.com/@christinachristina8271,0,,
Ugy7uheYm024EAZwn3l4AaABAg,0,1,"2024-06-24 02:22:44",@LynnCaramico,"Why would we want to by something from Korea?",UCsrLrRpqmiOBX4qAg86nlVA,http://www.youtube.com/@LynnCaramico,0,,
UgxkaKqlvHzaszjy_GB4AaABAg,0,0,"2024-06-23 21:48:49",@YvonneScheuck-ws4yf,"Body Sun Cream You are Great. Could you make a Video about Korean Body Sun Cream? Cheap and Good. :D",UC5xFZHSsLk__HZxS00sotIw,http://www.youtube.com/@YvonneScheuck-ws4yf,0,,
Ugx9ZmS--GoD8tYXdjF4AaABAg,0,0,"2024-06-22 19:14:39",@DonnaV-oj5ro,"Ooooo… Please let us know if you find a K Beauty alternative to the pricy Omnilux LED face masks. 🙏🏽",UCo2Hce4Z9LPqoLh1X8AUfeg,http://www.youtube.com/@DonnaV-oj5ro,0,,
UgwVuAjjjkVfocCuR314AaABAg,0,0,"2024-06-21 17:50:53",@Алена-м5т1ц,"Ariul Stress Relieving Purefull Lip and Eye Remover Pad is something one cannot get over",UCyghF7eq_uGY_VJNa9W92Kw,http://www.youtube.com/@%D0%90%D0%BB%D0%B5%D0%BD%D0%B0-%D0%BC5%D1%821%D1%86,0,,
UgxeEmxGw2sJDm1fGXR4AaABAg,0,0,"2024-06-21 16:52:48",@shivdutta8488,"Please check wishcare sunscreen from India",UCnXV3JzM0srhT40Do3dfBRA,http://www.youtube.com/@shivdutta8488,0,,
Ugw4xR2dJMensKGC36R4AaABAg,0,0,"2024-06-18 15:46:32",@YvonneLasha1108,"Cassandra, try Crayon Case, they are cruelty free and I believe vegan as well.",UCg8o2eBpijSGwcY41Fr9_cw,http://www.youtube.com/@YvonneLasha1108,0,,
UgwLHWhqtA2hPnSGgrB4AaABAg,0,1,"2024-06-17 04:24:15",@Euterpe65,"I respect your values— I’m the opposite, I’m not vegan and I think that there are plenty of humanely sourced animal based products that don’t hurt animals. Lanolin is a great example, it’s a byproduct of yarn making. So, I would rather use a non vegan product over something that was tested on a poor lab animal 🥺 Whenever I get a non cruelty free sample I have this moral dilemma. Do I give it away and the recipient might like it…and then they may purchase it…or use or toss. It’s stressful",UC64TAuPt8jDxl16y6ap_T0w,http://www.youtube.com/@Euterpe65,0,,
UgwJ6koMBqCwSgxF6dB4AaABAg,0,0,"2024-06-16 00:53:46",@yenfr5306,"Are there more brands you recommend for Neutrogena hydro boost water gel? I only found the jumiso waterfall on yesstyle and my mother prefers to order from Amazon or stylevana. Need more options than just jumiso please.",UCix_w5sG2S4E7kzIiFBaR3w,http://www.youtube.com/@yenfr5306,0,,
UgyEbz-hPNSOkVx7jXt4AaABAg,0,0,"2024-06-13 19:40:13",@dylanchase2721,"You should try the Celimax Dual Barrier line!",UCkOb-83o_GbtzDClmrKgjBw,http://www.youtube.com/@dylanchase2721,0,,
UgzghwS-dQ4UHPFXqTx4AaABAg,0,0,"2024-06-13 14:36:08",@MegaKinike,"I would love to hear your opinion on fragrance free body wash and Korean lip inks comparing to rouge. Also would love to hear your experience on Korean treatments. Thank you. 😊🙏",UCcOoHi-E-foIzoDz4JAX0xw,http://www.youtube.com/@MegaKinike,0,,
